rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
1519,#2PYJ2UC8,丹尼爾弒神,171,5074,176,11,#8RQYP9YG,阿里巴巴和四十大盗,https://api-assets.clashofclans.com/badges/70/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png,https://api-assets.clashofclans.com/badges/512/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png,https://api-assets.clashofclans.com/badges/200/7C2SruGmxB83a_dspOpi3Qj_vqDswGzZzhh1O2GgfuM.png
1520,#2G9G08222,JAMBO,126,5074,362,10,#9028ULJY,【第九區】,https://api-assets.clashofclans.com/badges/70/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/512/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png,https://api-assets.clashofclans.com/badges/200/JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s.png
1521,#8LGUP80,nid,157,5074,136,3,#8G8RLYUJ,anarbest,https://api-assets.clashofclans.com/badges/70/DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc.png,https://api-assets.clashofclans.com/badges/512/DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc.png,https://api-assets.clashofclans.com/badges/200/DAt3F4VShTIS5aSa_I7FJ8uBZNw914CUaeoSAvN17Sc.png
1522,#9G2VLPG9,jason,151,5074,473,71,#PYCLQQG8,Angel Star,https://api-assets.clashofclans.com/badges/70/YKiClQD0jZGIMT-umX_7QwAoZmgnuRkwCilU04K7FoM.png,https://api-assets.clashofclans.com/badges/512/YKiClQD0jZGIMT-umX_7QwAoZmgnuRkwCilU04K7FoM.png,https://api-assets.clashofclans.com/badges/200/YKiClQD0jZGIMT-umX_7QwAoZmgnuRkwCilU04K7FoM.png
1523,#9QVGJVVU,hunter16v,151,5074,145,8,#2GR920V9,WAR IMPERIUM,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
1524,#PL8082JQ,✧*｡to✧sa✧ma✧*｡,139,5074,241,14,#2V8PUL28,戦場の絆,https://api-assets.clashofclans.com/badges/70/Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0.png,https://api-assets.clashofclans.com/badges/512/Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0.png,https://api-assets.clashofclans.com/badges/200/Z5f15B3vFJThAoECsiugsv2uaaflwp4K-tySPgkaXu0.png
1525,#L80PLQVC,邪恶魔神之徒(傻仔龙),162,5074,69,6,#RJCCGYC,yishun&marsilin,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
1526,#G2VQ8PUR,SHEREBARZANII,136,5074,124,11,#2JG20YYU,kurdistan is 1,https://api-assets.clashofclans.com/badges/70/xOHj-fR4Mgzrzo4Asw-OtIak-K8NFikkR0YXlnoGEL8.png,https://api-assets.clashofclans.com/badges/512/xOHj-fR4Mgzrzo4Asw-OtIak-K8NFikkR0YXlnoGEL8.png,https://api-assets.clashofclans.com/badges/200/xOHj-fR4Mgzrzo4Asw-OtIak-K8NFikkR0YXlnoGEL8.png
1527,#208CGRGJ,⚡Quicksilver™⚡,148,5074,205,7,#PCG9G0L2,Come & Take It,https://api-assets.clashofclans.com/badges/70/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/512/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/200/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png
1528,#YCP9VQQ8,طםםת,149,5074,268,11,#29UP98Q2,Italy Legend,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
1529,#LP02PY2,Steph-78,190,5074,95,13,#88QL8PUG,L'Apogée,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
1530,#8GUCVUQU,tonto,156,5074,132,4,#PG9LCP9P,Lava Kings,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
1531,#99Q08RYQ,NinjaRichard,150,5074,214,6,#PCG9G0L2,Come & Take It,https://api-assets.clashofclans.com/badges/70/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/512/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png,https://api-assets.clashofclans.com/badges/200/JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00.png
1532,#GL0JPQCC,BLACK MAMBA,146,5074,187,13,#UC20VG8,*AYYILDIZ*,https://api-assets.clashofclans.com/badges/70/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png,https://api-assets.clashofclans.com/badges/512/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png,https://api-assets.clashofclans.com/badges/200/OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM.png
1533,#CG8YQRRQ,Sonorin☆,151,5074,124,9,#9VLR8YLU,CLUB ONLY2,https://api-assets.clashofclans.com/badges/70/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/512/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png,https://api-assets.clashofclans.com/badges/200/Yafe6MmAlMuwti0JKKcQJWJVHRCL9_FfKpVZJJD-xZs.png
1534,#V9Q29RUG,leo89,152,5074,171,2,#2CG88VGG,L-style,https://api-assets.clashofclans.com/badges/70/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/512/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png,https://api-assets.clashofclans.com/badges/200/vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA.png
1535,#90QQP2YQ,killer,177,5074,124,3,#2C8LV2RG,THAILAND PRO,https://api-assets.clashofclans.com/badges/70/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png,https://api-assets.clashofclans.com/badges/512/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png,https://api-assets.clashofclans.com/badges/200/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png
1536,#LV00RPP2,shafikdarwich,167,5073,191,6,#2UL20P8L,درع الجزيرة,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
1537,#L0C0C9LG,sob,144,5073,113,10,#928J9GCP,대한민국•KOREA,https://api-assets.clashofclans.com/badges/70/SeshZACsOz6tLJ6BRuxDTUtg4tE4fABKfFI5B8BrOdc.png,https://api-assets.clashofclans.com/badges/512/SeshZACsOz6tLJ6BRuxDTUtg4tE4fABKfFI5B8BrOdc.png,https://api-assets.clashofclans.com/badges/200/SeshZACsOz6tLJ6BRuxDTUtg4tE4fABKfFI5B8BrOdc.png
1538,#CG8GYJ0,NJonesnaja,148,5073,188,2,#9RJ98Y9C,Thai Pro Jr,https://api-assets.clashofclans.com/badges/70/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png,https://api-assets.clashofclans.com/badges/512/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png,https://api-assets.clashofclans.com/badges/200/OJmW2sy5lx0x4fXxZlKszP8vpvSCSCOdXRVzz7Ijs_k.png
1539,#PGVY0RGP,✨S Y A A S I,159,5073,336,71,#GC0UP,النصر السعودي,https://api-assets.clashofclans.com/badges/70/knYuxu4pCc0CogrP0c_9pmDJubm_ELKNIg43BcGYbS8.png,https://api-assets.clashofclans.com/badges/512/knYuxu4pCc0CogrP0c_9pmDJubm_ELKNIg43BcGYbS8.png,https://api-assets.clashofclans.com/badges/200/knYuxu4pCc0CogrP0c_9pmDJubm_ELKNIg43BcGYbS8.png
1540,#G99L2ULJ,Pchannnn,144,5073,190,5,#LL8CLCJJ,Pchan,https://api-assets.clashofclans.com/badges/70/Cu6NwoWCDydqanAE1hEfSXY9eg-0SPDD1YK31z-jswA.png,https://api-assets.clashofclans.com/badges/512/Cu6NwoWCDydqanAE1hEfSXY9eg-0SPDD1YK31z-jswA.png,https://api-assets.clashofclans.com/badges/200/Cu6NwoWCDydqanAE1hEfSXY9eg-0SPDD1YK31z-jswA.png
1541,#8VQCRPQU,Maccoy,161,5073,140,13,#2U00G8J0,Filipino Legend,https://api-assets.clashofclans.com/badges/70/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png,https://api-assets.clashofclans.com/badges/512/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png,https://api-assets.clashofclans.com/badges/200/XJp3CtBRdB4GbkvxxxJpAnBOCkL5SwB8qNc9feBg538.png
1542,#L0G20V2L,alex,180,5073,124,10,#VGGCVQG,Los Mexicas!!!,https://api-assets.clashofclans.com/badges/70/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/512/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/200/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png
1543,#QCRYRLR8,JAC,145,5073,182,13,#VGGCVQG,Los Mexicas!!!,https://api-assets.clashofclans.com/badges/70/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/512/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png,https://api-assets.clashofclans.com/badges/200/GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4.png
1544,#2C0P8YPP,Daniela,177,5073,198,7,#PJV99QJ0,Italian Champs,https://api-assets.clashofclans.com/badges/70/Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg.png,https://api-assets.clashofclans.com/badges/512/Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg.png,https://api-assets.clashofclans.com/badges/200/Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg.png
1545,#CJQ8QPU2,edwin01,148,5073,110,7,#UGLUJLP,Tribo Pilipinas,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
1546,#QLLUP2LC,༒࿈༺Tonky༻࿈༒,166,5073,118,10,#82VRGRLR,.COM.,https://api-assets.clashofclans.com/badges/70/vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w.png,https://api-assets.clashofclans.com/badges/512/vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w.png,https://api-assets.clashofclans.com/badges/200/vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w.png
1547,#L8Y8GYGP,*Stoffel*,160,5073,217,10,#Q9V2P0G,Brennerchen13,https://api-assets.clashofclans.com/badges/70/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/512/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png,https://api-assets.clashofclans.com/badges/200/OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg.png
1548,#CQQJJLYR,￡~zuma~￡,139,5073,189,12,#LY9VGVUU,神々の遊び,https://api-assets.clashofclans.com/badges/70/AQ8MdqQfBJiCQmVTrwahdGYHvxAZ4We6kYyqTKrN64Q.png,https://api-assets.clashofclans.com/badges/512/AQ8MdqQfBJiCQmVTrwahdGYHvxAZ4We6kYyqTKrN64Q.png,https://api-assets.clashofclans.com/badges/200/AQ8MdqQfBJiCQmVTrwahdGYHvxAZ4We6kYyqTKrN64Q.png
1549,#9V0YPLUP,mbc,146,5073,106,4,#8VG89ULY,IRAQ CHAMPIONS,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
1550,#GCR9PU9J,8hee,149,5073,235,14,#2RRU9Q9P,ユートピア,https://api-assets.clashofclans.com/badges/70/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/512/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/200/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png
1551,#YVCYQUP2,Kimu-sora,128,5072,142,8,#P0RJVJVP,GinzaKoso Tokyo,https://api-assets.clashofclans.com/badges/70/xyAQeEy7043N99BgOqa9knj3cq9fppL_qXBgwsXvU6U.png,https://api-assets.clashofclans.com/badges/512/xyAQeEy7043N99BgOqa9knj3cq9fppL_qXBgwsXvU6U.png,https://api-assets.clashofclans.com/badges/200/xyAQeEy7043N99BgOqa9knj3cq9fppL_qXBgwsXvU6U.png
1552,#2Y2P2QLP9,Dragon187,127,5072,135,4,#9QJJLRPV,SoCal Wolfpak,https://api-assets.clashofclans.com/badges/70/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png,https://api-assets.clashofclans.com/badges/512/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png,https://api-assets.clashofclans.com/badges/200/w-s_7qXZ4oqDt7XI1IE-n00hfUjU_Rf2637oidCywjk.png
1553,#8VRQ9PPY,superdave,191,5072,76,12,#YRUYL22,Quantum's Web,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
1554,#U0U8QYRQ,hilde06,164,5072,146,12,#9V899G9R,WAR HEROES,https://api-assets.clashofclans.com/badges/70/rSLscGYpSQFpKXZMhmQTMCsZdVre9bAiTxPkPM2LEuY.png,https://api-assets.clashofclans.com/badges/512/rSLscGYpSQFpKXZMhmQTMCsZdVre9bAiTxPkPM2LEuY.png,https://api-assets.clashofclans.com/badges/200/rSLscGYpSQFpKXZMhmQTMCsZdVre9bAiTxPkPM2LEuY.png
1555,#C08UQ9Q,maykee,167,5072,121,3,#20L2YPJL,Pinoy JetX 2,https://api-assets.clashofclans.com/badges/70/EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU.png,https://api-assets.clashofclans.com/badges/512/EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU.png,https://api-assets.clashofclans.com/badges/200/EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU.png
1556,#ULPG0Q99,AKP,173,5072,135,5,#9RVQGPVC,I❤️India,https://api-assets.clashofclans.com/badges/70/TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c.png,https://api-assets.clashofclans.com/badges/512/TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c.png,https://api-assets.clashofclans.com/badges/200/TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c.png
1557,#CLGLRU2Y,SMOKEY,162,5072,343,22,#2P0YJP9G,49%,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
1558,#P2JUP0GP,kk,170,5072,146,11,#Q9YCPV09,王者,https://api-assets.clashofclans.com/badges/70/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/512/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png,https://api-assets.clashofclans.com/badges/200/owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c.png
1559,#LJRV82CP,washy,142,5072,90,19,#802QYV8R,On Call,https://api-assets.clashofclans.com/badges/70/NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU.png,https://api-assets.clashofclans.com/badges/512/NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU.png,https://api-assets.clashofclans.com/badges/200/NJngz8BoXuKMAUVl5UuavpXGDaE4chERulCJtAwmGLU.png
1560,#28RPRPQC9,Sultani,127,5072,143,18,#9QGJRJ,templar knights,https://api-assets.clashofclans.com/badges/70/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/512/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png,https://api-assets.clashofclans.com/badges/200/Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww.png
1561,#PP99VR0R,五百个小面包,223,5072,148,13,#9PUGPCP9,高大爷,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
1562,#8RP2YQQC,Pepsi,135,5072,100,7,#8200GRP,MaXiMuS,https://api-assets.clashofclans.com/badges/70/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/512/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png,https://api-assets.clashofclans.com/badges/200/tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE.png
1563,#JYRRU8L9,Kazuma,131,5072,164,9,#LQ9YGL9R,EVOLVERS 11,https://api-assets.clashofclans.com/badges/70/F-qfcP94wFHoFbw6GXyGCRyR4bwU1DrdgfC79EKkyxQ.png,https://api-assets.clashofclans.com/badges/512/F-qfcP94wFHoFbw6GXyGCRyR4bwU1DrdgfC79EKkyxQ.png,https://api-assets.clashofclans.com/badges/200/F-qfcP94wFHoFbw6GXyGCRyR4bwU1DrdgfC79EKkyxQ.png
1564,#2P8RQPPY,H.B,161,5071,195,10,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
1565,#LV9LV0JP,ジーク,146,5071,142,2,#2UGJVUJY,えび団子ー陸,https://api-assets.clashofclans.com/badges/70/ZgEy-opUkhMfpWSn-jh_jPbrlrbKZtMvXp4NewHhoy0.png,https://api-assets.clashofclans.com/badges/512/ZgEy-opUkhMfpWSn-jh_jPbrlrbKZtMvXp4NewHhoy0.png,https://api-assets.clashofclans.com/badges/200/ZgEy-opUkhMfpWSn-jh_jPbrlrbKZtMvXp4NewHhoy0.png
1566,#G2C8Y2UU,beaujun4,136,5071,67,6,#2P0YJP9G,49%,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
1567,#L2CGPJ8J,⭐TITANIUM⭐,161,5071,52,12,#9YGL8Q98,INDO MABES,https://api-assets.clashofclans.com/badges/70/zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0.png,https://api-assets.clashofclans.com/badges/512/zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0.png,https://api-assets.clashofclans.com/badges/200/zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0.png
1568,#L98U892P,vOtRi࿐,202,5071,248,13,#2Q9QJVUL,saigon !war!,https://api-assets.clashofclans.com/badges/70/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png,https://api-assets.clashofclans.com/badges/512/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png,https://api-assets.clashofclans.com/badges/200/yvbD84HLE0XXLeldiwkWCmSmZS6w_WIMNEZp6wxTACo.png
1569,#2R2CGR2G,kouki-c70,147,5071,137,6,#2ULLC2PP,Clans Popo,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
1570,#9ULJRLJY,Lun,205,5071,122,3,#RJCCGYC,yishun&marsilin,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
1571,#8CVJ9RL0,9piyo8,152,5071,137,7,#PC02RQLU,ばっはぁ,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
1572,#2P89J0UPQ,shige,146,5071,261,19,#8PQL0Q8U,東京クラン,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
1573,#Y0PL0L28,gaburigaburi,152,5071,188,9,#9PC8GP0L,Bleed Blue,https://api-assets.clashofclans.com/badges/70/7YRC0kPUshqcfUpIvd59y8xMSdTSIyikyoUI85MyOHY.png,https://api-assets.clashofclans.com/badges/512/7YRC0kPUshqcfUpIvd59y8xMSdTSIyikyoUI85MyOHY.png,https://api-assets.clashofclans.com/badges/200/7YRC0kPUshqcfUpIvd59y8xMSdTSIyikyoUI85MyOHY.png
1574,#UJYRYV8V,shahrul1417,159,5071,258,6,#20R0UYQQ,KAMPUNG BOY,https://api-assets.clashofclans.com/badges/70/zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0.png,https://api-assets.clashofclans.com/badges/512/zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0.png,https://api-assets.clashofclans.com/badges/200/zq2i8CKKaJvoLMl4VecipmCewASxzYBJC6d9vL0j8a0.png
1575,#JVGC9298,God of War™,162,5071,644,153,#P8YCGUUG,Persis,https://api-assets.clashofclans.com/badges/70/9paIAWRoEmVUH0-D5KWhutJkPdWjVcU8f2ki9InSlMI.png,https://api-assets.clashofclans.com/badges/512/9paIAWRoEmVUH0-D5KWhutJkPdWjVcU8f2ki9InSlMI.png,https://api-assets.clashofclans.com/badges/200/9paIAWRoEmVUH0-D5KWhutJkPdWjVcU8f2ki9InSlMI.png
1576,#22QYJVV9,日月神教-東方不败,146,5070,129,8,#P02RJ0QQ,CN.one,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
