rank,tag,name,expLevel,trophies,attackWins,defenseWins,clan.tag,clan.name,clan.badgeUrls.small,clan.badgeUrls.large,clan.badgeUrls.medium
59,#8GPQRQ0,ARAS DAYLAN,138,5011,146,7,#VRPYLG,MADE in TURKEY,https://api-assets.clashofclans.com/badges/70/KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw.png,https://api-assets.clashofclans.com/badges/512/KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw.png,https://api-assets.clashofclans.com/badges/200/KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw.png
60,#G89GJRYG,love,145,5011,185,9,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
61,#JPGLGCR8,Ebroo,144,5010,234,12,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
62,#GY989Y0G,爱慕红酒,168,5009,151,7,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
63,#G8RCV09,༺Bumblebee༻,146,5008,296,10,#2LCQ008Q,MegaEmpireAsia,https://api-assets.clashofclans.com/badges/70/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/512/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png,https://api-assets.clashofclans.com/badges/200/cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg.png
64,#VRRR2LRY,나르디스,156,5008,252,8,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
65,#2CGPQRUL,alooo,152,5008,280,18,#2R8CCG0V,No Name Legend,https://api-assets.clashofclans.com/badges/70/FrpxGpjY4weWFhfe-RTAoFVvryBHTzeiMYfvULMh40A.png,https://api-assets.clashofclans.com/badges/512/FrpxGpjY4weWFhfe-RTAoFVvryBHTzeiMYfvULMh40A.png,https://api-assets.clashofclans.com/badges/200/FrpxGpjY4weWFhfe-RTAoFVvryBHTzeiMYfvULMh40A.png
66,#CRC8JPPC,jjun,154,5007,244,13,#2P0YJP9G,49%,https://api-assets.clashofclans.com/badges/70/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/512/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png,https://api-assets.clashofclans.com/badges/200/agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU.png
67,#9GY0UPG2,Bo F6ooM,145,5007,220,16,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
68,#89UCQR90,feyenoord,157,5007,136,13,#JYPRJVU,NORTH 44,https://api-assets.clashofclans.com/badges/70/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/512/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/200/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png
69,#JL08V8U2,❦☠TO᙭Iᑕ☠❦,137,5006,234,11,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
70,#GQRJYG0U,waj3-al3in,149,5006,269,5,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
71,#290PLYLJ,PaTTy,146,5006,229,17,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
72,#GJPVCPL,Khaleesi,168,5006,264,13,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
73,#209GYGP8Q,Aries,132,5005,269,9,#8V8JRQUV,DANANG CHAMPION,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
74,#RQ2RL9VQ,DANGER,136,5005,297,13,0,0,0,0,0
75,#GQL928JJ,ᏗLY✨溢记✨,159,5005,285,8,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
76,#LGC0GUJG,花满楼,152,5005,105,11,#8VVC80L2,Glory中华•笑傲江湖,https://api-assets.clashofclans.com/badges/70/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png,https://api-assets.clashofclans.com/badges/512/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png,https://api-assets.clashofclans.com/badges/200/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png
77,#2PC9P29J,Senri14,149,5004,288,11,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
78,#GJYLULJ0,prospy74,196,5004,143,13,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
79,#R0VUYL9V,灿烂的幸福妞,217,5004,335,13,#YRUJRCR2,危险领域,https://api-assets.clashofclans.com/badges/70/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/512/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png,https://api-assets.clashofclans.com/badges/200/f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI.png
80,#PVYCUJRQ,moo,137,5002,248,15,#YYC0JP9,الرئاسه,https://api-assets.clashofclans.com/badges/70/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/512/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png,https://api-assets.clashofclans.com/badges/200/8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y.png
81,#JP9GP8G,Bemine ad,148,5002,205,12,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
82,#98P20UYJ,ALAIN WOLF,145,5002,312,14,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
83,#RYLU8UUY,حگومٓةّDûBãî,136,5001,238,7,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
84,#9P90CV0Y,ELDAR ALİYEV 2,176,5001,338,15,#9PUC8YYR,MEGA BAKU,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
85,#80YCYPYP,Jorge Yao,143,5001,198,9,#JYPRJVU,NORTH 44,https://api-assets.clashofclans.com/badges/70/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/512/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png,https://api-assets.clashofclans.com/badges/200/zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI.png
86,#JLCP9QR,bzit,188,5000,121,10,#2Y9R89J,Pekka-Express,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
87,#YGJYL8CP,GENERAL,165,5000,182,8,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
88,#8CRR2RPQ,唐三藏-乐悠悠,160,5000,339,13,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
89,#22JQPGJG8,LevinXY,121,4998,167,8,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
90,0,0,0,0,0,0,0,0,0,0,0
91,#LQ2Y22JC,adbobo11,141,4996,217,9,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
92,#882RLLPQ,aln9afe,167,4996,274,16,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
93,#RQ9C0YUL,⚡️ ÂFÂT 01 ⚡️,140,4996,287,16,0,0,0,0,0
94,#Y2CUG0P2,Sunbis,139,4996,198,12,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
95,#9V00LLQ8,༺࿅ོALLEXCEED࿅ོ༻,156,4996,253,10,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
96,#GUV2GQGJ,༺།ོ༼A H K༽།ོ༻,198,4996,245,10,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
97,#QCJCL2PP,[CyS],187,4996,352,12,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
98,0,0,0,0,0,0,0,0,0,0,0
99,#CL2RGGUJ,Mr.Huy,196,4995,321,13,#90PCLP2L,V.N. Champions,https://api-assets.clashofclans.com/badges/70/TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c.png,https://api-assets.clashofclans.com/badges/512/TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c.png,https://api-assets.clashofclans.com/badges/200/TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c.png
100,#9JJYGJJL,Wheels_007,175,4994,186,11,#8C02Q0GP,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
101,#G2CPC8G9,syark,182,4994,236,16,#8VVC80L2,Glory中华•笑傲江湖,https://api-assets.clashofclans.com/badges/70/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png,https://api-assets.clashofclans.com/badges/512/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png,https://api-assets.clashofclans.com/badges/200/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png
102,#YUGRP2LQ,-+{ABQ}+-,148,4994,305,18,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
103,#GRRC299Y,Ryuji-2/JSS,179,4994,269,9,#P29YPCJU,倭文組,https://api-assets.clashofclans.com/badges/70/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/512/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/200/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png
104,#R888PPPU,ヒロ様殿下③,164,4994,256,11,#P29YPCJU,倭文組,https://api-assets.clashofclans.com/badges/70/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/512/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/200/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png
105,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0
107,#V0CYYLQ8,bu7mod,134,4991,266,11,0,0,0,0,0
108,#L09GJ0V0,aquaria,152,4991,167,9,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
109,#QJRYRRRR,AIZJAY,159,4990,264,10,#9VJQVQQ,Pinoy Primo 3,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
110,#YLGPGV9C,房玄龄,139,4990,278,8,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
111,#90LRVGP0,TWISTER,172,4990,200,11,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
112,0,0,0,0,0,0,0,0,0,0,0
113,#Y0089RLL,Toto,166,4989,317,12,#RLU2Y9J,I PEKKA TORI,https://api-assets.clashofclans.com/badges/70/02K5VantrE82RN3BVCbgoNpFLN6rVFfg7aN999K4kp4.png,https://api-assets.clashofclans.com/badges/512/02K5VantrE82RN3BVCbgoNpFLN6rVFfg7aN999K4kp4.png,https://api-assets.clashofclans.com/badges/200/02K5VantrE82RN3BVCbgoNpFLN6rVFfg7aN999K4kp4.png
114,#92L22JJG,Ms.Jessica,168,4989,249,13,#VJPP8C0,ARAB CHAMPIONS™,https://api-assets.clashofclans.com/badges/70/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/512/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png,https://api-assets.clashofclans.com/badges/200/kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY.png
115,#CQJ2QCR2,GLaD1aToR-X,143,4989,259,5,#Y00LV9R9,Emirates,https://api-assets.clashofclans.com/badges/70/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/512/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png,https://api-assets.clashofclans.com/badges/200/qdsDu69YuMUoxOV7zme6ewRVJFkePcTD-DSlf8H-ekw.png
116,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0
118,#9CVQV82J,Calusa Dunes,174,4987,356,3,#GV228Q9,Monkey Bizness,https://api-assets.clashofclans.com/badges/70/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/512/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png,https://api-assets.clashofclans.com/badges/200/OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE.png
119,#2LJG9CPL,李世民,159,4987,223,9,#YJLY82QG,大唐天子,https://api-assets.clashofclans.com/badges/70/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/512/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png,https://api-assets.clashofclans.com/badges/200/So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ.png
120,0,0,0,0,0,0,0,0,0,0,0
121,#QR0Y22GY,тайна㊙Авадон,170,4985,383,14,#8VVC80L2,Glory中华•笑傲江湖,https://api-assets.clashofclans.com/badges/70/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png,https://api-assets.clashofclans.com/badges/512/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png,https://api-assets.clashofclans.com/badges/200/djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0.png
122,0,0,0,0,0,0,0,0,0,0,0
123,#CGL2URV0,|OS|PH Trrs,122,4984,318,19,#JQQRPQR,MSK TEAM,https://api-assets.clashofclans.com/badges/70/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/512/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png,https://api-assets.clashofclans.com/badges/200/YQo-xhjJ9o-1DRBNwMf4ryoN7Os7b4E_e9OdDqFdM2s.png
124,#LU2PR9P,tiao paypay,162,4984,229,8,#2Y9R89J,Pekka-Express,https://api-assets.clashofclans.com/badges/70/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/512/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png,https://api-assets.clashofclans.com/badges/200/CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU.png
125,#CRY0UJJU,་་༄ཿྭYuto.࿔࿐ོ,145,4984,276,7,#P29YPCJU,倭文組,https://api-assets.clashofclans.com/badges/70/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/512/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png,https://api-assets.clashofclans.com/badges/200/e1VRvDtsd-fA2Stvc4VsJWYAvld9mYGTSkff_260Av4.png
126,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0
128,#82JQY8G0,[->tintin<-],126,4982,262,9,#PPPPR8YU,StorM_UAE,https://api-assets.clashofclans.com/badges/70/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/512/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png,https://api-assets.clashofclans.com/badges/200/jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk.png
129,#92LY0CQV,YUTO(JPN),125,4982,224,7,#PJUGGY0P,TOP OF JAPAN,https://api-assets.clashofclans.com/badges/70/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/512/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png,https://api-assets.clashofclans.com/badges/200/rza2YKMlvQI8fDLGm3suKAoMeyL0oKNIw0qtfV8KSBQ.png
